"SAID","sample_address","zipcode","soil_remediation_status","soil_remediation_date","soil_sample_date","high_lead_result"
10927,"3324 I ST",68107,"Ineligible",NA,2004-06-08,334.92
23539,"4307 CHICAGO ST",68131,"Ineligible",NA,2008-05-29,215
23042,"122 PARK AV",68131,"Remediated",2012-04-25,2005-12-02,436.6
34450,"4525 N 36 AV",68111,"Ineligible",NA,2006-04-20,175.09
57484,"5381 N 47 AV",68104,NA,NA,NA,NA
43640,"4029 HAWK WOODS CR",68112,NA,NA,NA,NA
80603,"4631 VALLEY ST",68106,NA,NA,NA,NA
37656,"5606 FLORENCE BD",68110,"Ineligible",NA,2004-01-16,201.68
70910,"681 N 57 AV",68132,NA,NA,NA,NA
47093,"5626 S 21 ST",68107,"Ineligible",NA,2009-08-10,375
37965,"5734 N 34 ST",68111,NA,NA,NA,NA
40776,"2561 IDA ST",68112,"Remediated",2007-09-17,2003-12-12,3229.4
65632,"5102 FRANKLIN ST",68104,"Ineligible",NA,2008-11-06,78
27876,"2214 JOHN A CREIGHTON BD",68111,"Ineligible",NA,2005-11-04,53.19
66650,"632 S 16 ST",68102,NA,NA,NA,NA
25209,"3624 LAFAYETTE AV",68131,"Remediated",2010-11-09,2003-06-05,450.29
30406,"3229 N 42 ST",68111,"Ineligible",NA,2005-09-14,117.13
73661,"4444 1/2 S 63 ST",68117,NA,NA,NA,NA
63117,"5632 CEDAR ST",68106,NA,NA,NA,NA
57410,"1314 N 54 ST",68132,"Ineligible",NA,2008-09-17,104
18203,"3323 FRANCES ST",68105,"Remediated",2007-07-02,2006-01-09,431.74
51930,"5116 CUMING ST",68132,"Ineligible",NA,2004-11-12,182.11
24106,"607 N 40 ST",68131,"Remediated",2010-09-27,2003-11-17,412
33840,"4106 N 17 ST",68110,"Remediated",2010-08-27,2004-09-17,482
44072,"3840 DREXEL ST",68107,"Ineligible",NA,2005-10-28,181.21
23830,"4402 CASS ST",68131,"Ineligible",NA,2003-12-11,99.1
73626,"4423 S 63 ST",68117,NA,NA,NA,NA
28944,"2525 N 17 ST",68110,"Remediated",2012-08-09,2006-06-20,428.18
64373,"4509 CAMDEN AV",68104,NA,NA,NA,NA
56241,"8809 N 48 ST",68152,NA,NA,NA,NA
14488,"1914 SPRING ST",68108,"Ineligible",NA,2003-08-28,178.53
75170,"4503 JAYNES ST",68104,NA,NA,NA,NA
91187,NA,NA,NA,NA,NA,NA
66936,"1922 S 51 ST",68106,NA,NA,NA,NA
19691,"3555 WOOLWORTH AV",68105,"Ineligible",NA,2004-10-08,171.85
55460,"5305 Y ST",68117,NA,NA,NA,NA
89735,NA,NA,NA,NA,NA,NA
57775,"6042 FREDERICK ST",68106,NA,NA,NA,NA
5629,"501 WILLIAM ST",68108,"Remediated",2007-10-25,2002-10-29,970.4
23631,"4316 CHICAGO ST",68131,"Ineligible",NA,2003-07-29,283.12
21469,"1026 S 30 AV",68105,"Eligible",NA,2014-07-22,693
39267,"3402 BELVEDERE BD",68111,NA,NA,NA,NA
69043,"3201 N 60 ST",68104,NA,NA,NA,NA
12953,"1806 VAN CAMP AV",68108,"Ineligible",NA,2003-09-20,385.61
15755,"2911 BANCROFT ST",68105,"Remediated",2006-10-04,2005-09-11,1794.2
13248,"3815 VALLEY ST",68105,"Ineligible",NA,2004-05-20,87.94
61212,"2046 N 69 ST",68104,NA,NA,NA,NA
19297,"2701 HICKORY ST",68105,"Remediated",2010-04-26,2003-11-20,790.4
27434,"2427 PATRICK AV",68111,"Remediated",2011-01-05,2004-03-23,548
79633,"5025 N 53 ST",68104,NA,NA,NA,NA
56454,"201 S 16 ST",68102,NA,NA,NA,NA
19960,"4422 WILLIAM ST",68105,"Ineligible",NA,2003-09-16,76.86
85482,"5024 S 55 ST",68117,NA,NA,NA,NA
69371,"5102 N 51 ST",68104,NA,NA,NA,NA
55960,"3018 S 49 AV",68106,NA,NA,NA,NA
75129,"4810 S 19 ST",68107,"Ineligible",NA,2006-09-27,107.35
18163,"2224 S 15 ST",68108,"Remediated",2008-08-07,2008-05-20,958
55595,"3420 N 45 ST",68104,NA,NA,NA,NA
34929,"4722 N 41 ST",68111,NA,NA,NA,NA
15023,"2791 S 10 ST",68108,"Ineligible",NA,2004-08-18,148.72
77893,"6622 CROWN POINT AV",68104,NA,NA,NA,NA
33224,"4028 N 44 ST",68111,"Remediated",2011-07-25,2004-08-04,606.23
24424,"710 N 33 ST",68131,"Remediated",2011-08-15,2004-07-15,673.51
1245,"4216 A ST",68105,"Ineligible",NA,1999-08-17,139.6
1436,"5331 N 25 AV",68111,"Remediated",2013-09-10,1999-10-25,546.4
52363,"4728 CHICAGO ST",68132,"Ineligible",NA,2008-08-13,142
49353,"5814 N 27 AV",68111,"Ineligible",NA,2007-10-30,200
26772,"1820 N 38 ST",68111,"Ineligible",NA,2004-07-21,324.07
84555,"5711 N 50 AV",68104,NA,NA,NA,NA
48348,"5027 S 39 ST",68107,"Ineligible",NA,2009-05-29,127
24589,"3837 CUMING ST",68131,"Remediated",2005-06-17,2003-07-01,1823.5
37391,"5528 N 33 ST",68111,"Ineligible",NA,2014-06-04,205
73249,"5057 VERNON CR",68104,NA,NA,NA,NA
714,"2610 BROWNE ST",68111,"Ineligible",NA,1999-10-21,188.6
71584,"6217 N 46 AV",68104,NA,NA,NA,NA
30393,"3657 LOTHROP ST",68111,NA,NA,NA,NA
79562,"6308 N 50 ST",68104,NA,NA,NA,NA
47277,"3601 T ST",68107,"Ineligible",NA,2004-10-12,248.4
89379,"2107 K ST",NA,NA,NA,NA,NA
73391,"3532 N 47 AV",68104,"Ineligible",NA,2013-09-04,351
34158,"4416 N 38 ST",68111,"Ineligible",NA,2006-12-11,62.49
78289,"6460 WILLIAM ST",68106,NA,NA,NA,NA
19022,"4320 WALNUT ST",68105,"Ineligible",NA,2018-08-28,252.9
31179,"3358 N 40 AV",68111,"Ineligible",NA,2006-07-26,244.2
46846,"3822 V ST",68107,"Ineligible",NA,2008-08-18,395
44379,"3217 MONROE ST",68107,"Ineligible",NA,2005-09-15,58.14
57505,"5308 N 47 AV",68104,NA,NA,NA,NA
32497,"2851 MANDERSON ST",68111,"Ineligible",NA,2006-08-10,319.35
69345,"2406 N 49 ST",68104,NA,NA,NA,NA
34051,"4323 N 40 ST",68111,"Remediated",2012-06-07,2004-07-27,639.25
59207,"6538 BEDFORD AV",68104,NA,NA,NA,NA
16341,"2469 S 18 ST",68108,"Ineligible",NA,2006-05-22,322.95
43067,"9518 N 31 ST",68112,"Ineligible",NA,2004-01-12,41
86054,"1605 N 59 ST",68104,NA,NA,NA,NA
30005,"2924 N 25 ST",68111,"Remediated",2010-08-30,2003-06-04,636.18
68572,"4616 FOWLER AV",68104,NA,NA,NA,NA
45392,"6201 S 37 ST",68107,"Ineligible",NA,2003-12-03,165.17
70985,"656 N 59 ST",68132,NA,NA,NA,NA
61094,"2319 N 67 AV",68104,NA,NA,NA,NA
12806,"1708 VAN CAMP AV",68108,"Remediated",2011-09-27,2003-09-20,591.19
68635,"4567 FOWLER AV",68104,NA,NA,NA,NA
32437,"2552 PRATT ST",68111,"Ineligible",NA,2004-12-09,399.52
80946,"2622 1/2 N 56 ST",68104,NA,NA,NA,NA
26030,"3820 SEWARD ST",68111,"Remediated",2008-07-11,2006-11-27,1110
38420,"3617 CROWN POINT AV",68111,"Ineligible",NA,2003-12-20,174.31
87726,"1335 SHERWOOD AV",68110,NA,NA,NA,NA
40987,"3663 SUMMIT ST",68112,NA,NA,NA,NA
24542,"3516 BURT ST",68131,"Ineligible",NA,2003-12-06,281.63
79807,"5611 FILLMORE ST",68152,NA,NA,NA,NA
63726,"4922 BANCROFT ST",68106,NA,NA,NA,NA
81946,"5403 N 57 AV",68104,NA,NA,NA,NA
80316,"6623 CURTIS AV",68104,NA,NA,NA,NA
20507,"2609 POPPLETON AV",68105,"Remediated",2010-09-28,2003-09-11,443.4
85606,"6016 P ST",68117,NA,NA,NA,NA
80630,"4730 GROVER ST",68106,NA,NA,NA,NA
43231,"9905 N 30 CR",68112,NA,NA,NA,NA
14759,"3020 S 20 ST",68108,"Eligible",NA,2015-06-01,1613
36655,"5215 N 6 ST",68110,NA,NA,NA,NA
52262,"5309 N 45 ST",68104,NA,NA,NA,NA
92824,"5919 VINTON PL",68106,NA,NA,NA,NA
48253,"5112 S 21 ST",68107,"Ineligible",NA,2008-09-09,290
70776,"710 N 58 ST",68132,NA,NA,NA,NA
28145,"4237 LAKE ST",68111,"Remediated",2005-09-22,2004-08-18,1403.8
34928,"3306 FOWLER AV",68111,"Ineligible",NA,2003-11-17,164.77
27580,"2111 N 27 ST",68111,"Ineligible",NA,2008-05-22,371
47002,"3522 U ST",68107,"Remediated",2006-08-14,2003-12-03,884.3
64825,"5019 BLONDO ST",68104,NA,NA,NA,NA
68490,"5017 RUGGLES ST",68104,NA,NA,NA,NA
55474,"3323 Q ST",68107,NA,NA,NA,NA
40761,"3705 ERNST ST",68112,"Ineligible",NA,2004-01-09,73.27
28109,"4339 LAKE ST",68111,"Remediated",2018-09-21,2008-05-29,703
45844,"1717 WASHINGTON ST",68107,"Ineligible",NA,2004-11-29,70.16
57132,"3804 S 34 ST",68107,NA,NA,NA,NA
15885,"2818 S 3 ST",68108,"Ineligible",NA,2003-08-18,62.9
16365,"2503 S 38 AV",68105,"Ineligible",NA,2004-08-16,311.15
44211,"2505 DREXEL ST",68107,"Ineligible",NA,2005-11-28,269.25
71816,"3033 S 49 ST",68106,NA,NA,NA,NA
15502,"2905 RIVERVIEW BD",68108,"Ineligible",NA,2003-09-16,109.03
40841,"3043 WHITMORE ST",68112,NA,NA,NA,NA
71618,"6106 N 46 AV",68104,NA,NA,NA,NA
34110,"1808 SAHLER ST",68110,"Remediated",2010-11-03,2003-08-08,583.8
62155,"1319 S 52 ST",68106,NA,NA,NA,NA
11141,"4051 H ST",68107,"Ineligible",NA,2003-10-07,296.33
13212,"4410 GROVER ST",68105,"Ineligible",NA,2006-01-18,57.13
48528,"5006 S 19 ST",68107,"Remediated",2012-09-10,2012-07-10,650
73768,"5412 CHARLES ST",68132,"Ineligible",NA,2009-05-29,163
64332,"4631 FORT ST",68104,NA,NA,NA,NA
57419,"5447 HAMILTON ST",68132,"Ineligible",NA,2009-06-19,63
56094,"12020 CALHOUN RD",68152,NA,NA,NA,NA
14468,"1904 SPRING ST",68108,"Remediated",2008-09-09,2008-07-07,1092
45118,"2519 ADAMS ST",68107,"Ineligible",NA,2005-08-29,53.26
47488,"1412 U ST",68107,"Ineligible",NA,2008-07-02,176
82879,"3905 N 52 ST",68104,NA,NA,NA,NA
91068,NA,NA,NA,NA,NA,NA
83857,"129 S 69 ST",68132,NA,NA,NA,NA
82591,"2102 S 48 ST",68106,NA,NA,NA,NA
69802,"2711 N 65 AV",68104,NA,NA,NA,NA
71588,"4523 CURTIS AV",68104,NA,NA,NA,NA
61487,"6632 HAMILTON ST",68132,NA,NA,NA,NA
20310,"4224 POPPLETON AV",68105,"Ineligible",NA,2004-08-06,261.57
44537,"4015 MADISON ST",68107,"Ineligible",NA,2004-11-24,35.7
29178,"2860 MIAMI ST",68111,"Ineligible",NA,2006-07-12,249.67
56082,"5405 NORTHERN HILLS DR",68152,NA,NA,NA,NA
76454,"6506 HAMILTON ST",68132,NA,NA,NA,NA
538,"2411 N 22 ST",68110,"Remediated",2010-11-30,1999-09-08,635
81443,"4523 DECATUR ST",68104,"Ineligible",NA,2008-11-03,137
70424,"2402 S 49 AV",68106,NA,NA,NA,NA
55574,"3311 FONTENELLE BD",68104,NA,NA,NA,NA
33571,"4116 N 37 ST",68111,"Remediated",2010-06-17,2003-09-03,602
17294,"2218 S 42 ST",68105,"Remediated",2011-11-10,2003-10-29,525.64
10235,"1814 MISSOURI AV",68107,"Ineligible",NA,2008-08-25,322
27596,"3514 BURDETTE ST",68111,"Ineligible",NA,2003-09-15,118.93
17994,"2124 S 35 ST",68105,"Ineligible",NA,2003-10-16,251.66
51882,"806 N 49 ST",68132,"Remediated",2007-11-09,2007-09-06,811
82928,"4933 MANDERSON ST",68104,NA,NA,NA,NA
28991,"4023 CORBY ST",68111,"Ineligible",NA,2004-06-11,160
17757,"2130 S 38 AV",68105,"Ineligible",NA,2003-10-19,75.58
14330,"3069 S 32 AV",68105,"Remediated",2010-10-08,2003-10-22,433.8
65119,"7036 N 65 AV",68152,NA,NA,NA,NA
81064,"5630 BLONDO ST",68104,NA,NA,NA,NA
55997,"2821 VINTON ST",68105,NA,NA,NA,NA
87422,"2108 S 61 AV",68106,NA,NA,NA,NA
59807,"7084 PRATT ST",68134,NA,NA,NA,NA
61769,"4117 N 56 ST",68104,NA,NA,NA,NA
69060,"3411 N 60 ST",68104,NA,NA,NA,NA
44690,"2720 MONROE ST",68107,NA,NA,NA,NA
60561,"7319 N 59 ST",68152,NA,NA,NA,NA
40607,"6906 N 41 CR",68112,NA,NA,NA,NA
38115,"3727 LAUREL AV",68111,"Ineligible",NA,2007-09-07,66
58261,"7029 LAFAYETTE AV",68132,NA,NA,NA,NA
18027,"3101 ED CREIGHTON AV",68105,"Remediated",2005-10-28,2003-11-09,888
11048,"4311 S 38 ST",68107,"Ineligible",NA,2004-06-17,285.54
55712,"4839 LEAVENWORTH ST",68106,NA,NA,NA,NA
56714,"1218 NICHOLAS ST",68102,NA,NA,NA,NA
63925,"4917 SEWARD ST",68104,NA,NA,NA,NA
42826,"2803 MORMON ST",68112,NA,NA,NA,NA
1573,"7301 N 28 AV",68112,"Ineligible",NA,1999-08-21,64.7
49007,"4741 S 19 ST",68107,"Remediated",2008-11-07,2005-01-07,527.02
678,"2568 BROWNE ST",68111,"Ineligible",NA,1999-10-22,261.6
90171,"2205 S 10 ST",NA,"Ineligible",NA,2012-03-29,274
49881,"4854 CUMING ST",68132,"Ineligible",NA,2005-07-27,329.43
36730,"1116 E CAMDEN AV",68110,NA,NA,NA,NA
74451,"4719 LAUREL AV",68104,NA,NA,NA,NA
82121,"5313 VALLEY CR",68106,NA,NA,NA,NA
72733,"5449 S 52 ST",68117,NA,NA,NA,NA
11637,"4204 S 29 ST",68107,"Ineligible",NA,2004-09-13,259.33
32831,"3482 SPAULDING ST",68111,"Ineligible",NA,2004-08-11,95.71
83492,"4140 S 52 ST",68117,NA,NA,NA,NA
70700,"5406 IZARD ST",68132,"Remediated",2021-06-08,2013-05-07,429
90241,NA,NA,NA,NA,NA,NA
41972,"2855 SHARON DR",68112,NA,NA,NA,NA
66378,"923 HILLCREST DR",68132,NA,NA,NA,NA
60886,"2627 N 70 AV",68104,NA,NA,NA,NA
18310,"1513 DORCAS ST",68108,"Ineligible",NA,2005-05-25,389
82490,"1947 S 49 AV",68106,NA,NA,NA,NA
73802,"5701 N 60 ST",68104,NA,NA,NA,NA
69230,"2015 N 48 AV",68104,"Ineligible",NA,2008-10-24,229
36075,"5118 N 38 ST",68111,"Ineligible",NA,2006-08-24,86.4
23387,"3511 DAVENPORT ST",68131,"Remediated",2010-09-20,2003-12-08,550.4
86473,"6020 HICKORY ST",68106,NA,NA,NA,NA
62340,"2520 N 68 ST",68104,NA,NA,NA,NA
67549,"1511 S 60 ST",68106,NA,NA,NA,NA
84913,"1811 S 55 AV",68106,NA,NA,NA,NA
17163,"2227 S 43 ST",68105,"Ineligible",NA,2004-08-12,76.2
14674,"3077 S 16 ST",68108,"Remediated",2011-07-10,2004-07-13,647.98
62138,"1320 S 52 AV",68106,NA,NA,NA,NA
72435,"5923 S 50 ST",68117,NA,NA,NA,NA
56188,"10212 N 48 ST",68152,NA,NA,NA,NA
28506,"4322 OHIO ST",68111,"Ineligible",NA,2003-08-06,131.76
63157,"5625 CEDAR ST",68106,NA,NA,NA,NA
89389,NA,NA,NA,NA,NA,NA
66003,"2511 N 51 ST",68104,NA,NA,NA,NA
61195,"2020 N 68 ST",68104,NA,NA,NA,NA
25262,"1210 N 24 ST",68102,"Remediated",2007-09-05,2005-11-03,820.93
34592,"4501 N 18 ST",68110,"Ineligible",NA,2004-10-05,71.94
26130,"1509 N 18 ST",68110,NA,NA,NA,NA
47220,"5708 S 14 ST",68107,"Ineligible",NA,2003-12-15,120.5
11775,"4206 S 21 ST",68107,"Remediated",2011-09-14,2004-08-30,547.87
43537,"3315 HUMMEL RD",68112,NA,NA,NA,NA
48956,"4117 L ST",68107,"Ineligible",NA,2005-08-16,313.35
86264,"4812 S 46 AV",68117,NA,NA,NA,NA
23333,"314 N 43 ST",68131,"Remediated",2011-07-15,2003-10-01,652.02
76274,"6318 SEWARD ST",68104,NA,NA,NA,NA
23156,"121 N 35 AV",68131,"Ineligible",NA,2008-05-22,51
61943,"5420 WILLIAM ST",68106,NA,NA,NA,NA
45252,"3482 JEFFERSON ST",68107,"Ineligible",NA,2004-11-03,80.5
81562,"5034 EVANS ST",68104,NA,NA,NA,NA
32434,"3740 N 40 ST",68111,"Ineligible",NA,2003-11-18,99.46
80604,"4625 VALLEY ST",68106,NA,NA,NA,NA
77066,"1657 N 53 ST",68104,"Ineligible",NA,2014-04-24,65
69617,"6933 PINKNEY ST",68104,NA,NA,NA,NA
65660,"4830 O ST",68117,NA,NA,NA,NA
28667,"2022 LAKE ST",68110,"Ineligible",NA,2024-04-30,281
42451,"3024 SHEFFIELD ST",68112,NA,NA,NA,NA
74446,"3950 D ST",68107,NA,NA,NA,NA
85255,"4854 S 56 ST",68117,NA,NA,NA,NA
80352,"6641 VERNON AV",68104,NA,NA,NA,NA
80676,"3425 S 50 ST",68106,NA,NA,NA,NA
11609,"4128 S 36 AV",68107,"Ineligible",NA,2004-07-16,110
16349,"2518 S 23 ST",68108,"Remediated",2010-03-24,2008-05-01,445
86162,"4842 K ST",68117,NA,NA,NA,NA
32208,"3710 N 36 ST",68111,"Ineligible",NA,2008-07-23,88
49377,"4322 HARRISON ST",68147,"Ineligible",NA,2004-11-08,29.21
89409,"4314 PATTERSON ST",NA,NA,NA,NA,NA
14080,"3105 S 42 ST",68105,"Ineligible",NA,2004-08-19,124.4
42995,"3102 BONDESSON ST",68112,NA,NA,NA,NA
85474,"5507 O ST",68117,NA,NA,NA,NA
45329,"6205 S 39 ST",68107,"Ineligible",NA,2008-07-14,105
58007,"4728 BURDETTE ST",68104,"Ineligible",NA,2008-10-08,146
88544,NA,NA,NA,NA,NA,NA
63202,"2104 S 58 ST",68106,NA,NA,NA,NA
17408,"2529 S 3 PA (BUILDING 14)",68108,"Ineligible",NA,2004-07-29,110.82
51883,"815 N 50 AV",68132,"Ineligible",NA,2009-01-12,292
24894,"4124 NICHOLAS ST",68131,"Remediated",2012-06-26,2005-06-27,489.12
84805,"1007 S 55 ST",68106,NA,NA,NA,NA
28524,"2121 LAKE ST",68110,"Remediated",2006-08-25,2005-12-04,1313
29339,"2859 CORBY ST",68111,"Ineligible",NA,2004-10-05,278.7
41055,"3348 MARTIN AV",68112,"Ineligible",NA,2003-12-02,70.38
33737,"3163 PAXTON BD",68111,"Ineligible",NA,2003-11-17,104.32
64197,"5016 BINNEY ST",68104,NA,NA,NA,NA
50300,"2921 T ST",68107,"Ineligible",NA,2004-05-13,108.68
2228,"2211 PACIFIC ST",68108,"Ineligible",NA,2001-08-27,327.4
25012,"3115 MYRTLE AV",68131,"Remediated",2014-07-07,2014-04-10,451
35704,"4922 N 33 AV",68111,"Remediated",2005-12-31,2003-11-06,1529.6
11074,"4334 S 27 ST",68107,"Ineligible",NA,2004-09-10,113.54
35072,"4721 N 36 AV",68111,"Ineligible",NA,2004-11-16,196.4
35549,"4115 SARATOGA ST",68111,"Ineligible",NA,2003-11-20,146.03
21468,"2506 REES ST",68105,"Remediated",2004-09-25,2004-06-10,1315.1
27721,"3485 GRANT ST",68111,"Ineligible",NA,2004-08-19,120.87
18340,"2207 S 11 ST",68108,"Ineligible",NA,2008-07-09,312
19369,"1712 S 8 ST",68108,"Remediated",2012-05-10,2003-11-21,643.83
67752,"5505 FARNAM ST",68132,"Ineligible",NA,2008-09-12,110
62943,"2510 HARNEY ST",68131,NA,NA,NA,NA
74377,"6317 PARK VIEW LA",68104,NA,NA,NA,NA
39586,"6502 N 40 ST",68112,NA,NA,NA,NA
47866,"3919 Q ST",68107,"Ineligible",NA,2008-07-15,339
80000,"7909 1/2 RAVEN OAKS DR",68152,NA,NA,NA,NA
44808,"1515 MONROE ST",68107,"Ineligible",NA,2003-12-11,181.55
77115,"5408 DECATUR ST",68104,NA,NA,NA,NA
88269,NA,NA,NA,NA,NA,NA
52249,"4827 TAYLOR ST",68104,"Ineligible",NA,2005-08-02,43.63
33298,"1701 LAIRD ST",68110,"Ineligible",NA,2006-06-16,284.42
77042,"5635 KANSAS AV",68104,NA,NA,NA,NA
72744,"5233 S 52 ST",68117,NA,NA,NA,NA
27650,"2111 N 26 ST",68111,"Remediated",2008-08-15,2003-07-29,1020
47055,"5636 S 19 ST",68107,"Remediated",2005-07-25,2003-12-18,1800
1318,"4507 S 20 ST",68107,"Remediated",2000-12-31,1999-09-22,646
81192,"5812 LAKE ST",68104,NA,NA,NA,NA
65838,"4743 FOWLER AV",68104,NA,NA,NA,NA
43121,"9622 FLORENCE HEIGHTS BD",68112,NA,NA,NA,NA
28832,"2517 N 18 ST",68110,"Remediated",2005-05-18,2003-08-19,1055.6
80269,"6311 N 66 ST",68104,NA,NA,NA,NA
14652,"3015 S 38 AV",68105,"Ineligible",NA,2003-10-15,48.5
50143,"2839 R AV",68107,"Ineligible",NA,2004-05-11,312.53
69537,"6341 MILITARY AV",68104,NA,NA,NA,NA
47703,"4414 R ST",68107,"Ineligible",NA,2004-10-21,50.36
77045,"5616 CROWN POINT AV",68104,NA,NA,NA,NA
47023,"3376 U ST",68107,"Ineligible",NA,2005-12-14,161.71
32896,"3316 SPAULDING ST",68111,"Remediated",2013-10-24,2006-06-26,407.08
41200,"3341 ERNST ST",68112,NA,NA,NA,NA
26591,"4012 DECATUR ST",68111,"Ineligible",NA,2004-09-29,172.35
16425,"2515 S 23 ST",68108,"Ineligible",NA,2008-05-08,156
10222,"4505 S 39 ST",68107,"Remediated",2010-10-13,2004-07-01,418.09
57601,"2218 S 46 ST",68106,NA,NA,NA,NA
82545,"2112 S 49 ST",68106,NA,NA,NA,NA
16031,"2522 S 38 ST",68105,"Ineligible",NA,2005-07-08,266.95
44469,"2302 DREXEL ST",68107,"Ineligible",NA,2006-07-11,240.91
76035,"1802 N 60 ST",68104,NA,NA,NA,NA
43975,"2139 POLK ST",68107,"Ineligible",NA,2004-10-21,132.2
17125,"2428 S 14 ST",68108,"Remediated",2013-09-07,2003-10-25,487.49
36858,"1726 FORT ST",68110,"Ineligible",NA,2004-01-21,233
35198,"2044 FOWLER AV",68110,"Remediated",2015-05-01,2014-05-19,630
58753,"6039 PINKNEY ST",68104,NA,NA,NA,NA
66935,"5103 CENTER ST",68106,NA,NA,NA,NA
19420,"1549 S 26 ST",68105,"Ineligible",NA,2004-09-02,263.89
43690,"4201 POLK ST",68107,"Ineligible",NA,2003-12-05,69.51
27288,"4307 BURDETTE ST",68111,"Remediated",2008-10-28,2003-09-15,756.77
31122,"4305 PINKNEY ST",68111,"Ineligible",NA,2003-07-15,93.5
55364,"3536 Q ST",68107,NA,NA,NA,NA
11976,"1114 MILLER ST",68107,"Remediated",2005-10-10,2003-09-04,934.4
17054,"2425 S 20 ST",68108,"Ineligible",NA,2005-12-01,306.47
71668,"6774 PRATT ST",68104,NA,NA,NA,NA
29517,"4024 MAPLE ST",68111,"Remediated",2008-07-18,2004-06-10,613.36
81311,"1023 MARCY PA",68108,NA,NA,NA,NA
56448,"225 S 19 ST",68102,NA,NA,NA,NA
44096,"6618 S 38 ST",68107,NA,NA,NA,NA
14229,"3113 S 39 ST",68105,"Ineligible",NA,2004-08-18,200.35
21707,"1021 S 28 ST",68105,"Ineligible",NA,2003-10-08,195.7
81981,"5606 WESTERN AV",68132,NA,NA,NA,NA
34831,"4714 N 41 ST",68111,NA,NA,NA,NA
43593,"3601 HAWK WOODS CR",68112,"Ineligible",NA,2004-01-31,60.32
40773,"3437 ERNST ST",68112,NA,NA,NA,NA
13694,"2017 DEER PARK BD",68108,"Remediated",2006-07-11,2004-10-19,1068.7
11453,"4208 S 37 ST",68107,"Ineligible",NA,2004-08-11,234.79
77620,"5850 RUGGLES ST",68104,NA,NA,NA,NA
5052,"2520 S 32 AV",68105,"Ineligible",NA,2001-05-10,179.5
34852,"4711 N 40 ST",68111,"Remediated",2008-10-18,2003-11-12,434.4
58696,"6033 PRATT ST",68104,NA,NA,NA,NA
59673,"7063 WIRT ST",68104,NA,NA,NA,NA
40850,"3029 WHITMORE ST",68112,"Ineligible",NA,2003-12-30,158.5
48731,"4904 S 15 ST",68107,"Ineligible",NA,2003-12-13,94.68
72559,"5220 S 50 AV",68117,NA,NA,NA,NA
34333,"3670 AMES AV",68111,"Remediated",2014-09-19,2005-05-09,428.39
20502,"1253 S 15 ST",68108,"Remediated",2011-06-03,2006-04-28,649.61
23705,"340 N 35 ST",68131,"Ineligible",NA,2004-12-13,343.33
22487,"616 S 31 AV",68105,"Ineligible",NA,2009-05-04,309
77412,"6311 N 62 AV",68104,NA,NA,NA,NA
24370,"3514 WEBSTER ST",68131,"Remediated",2007-12-31,2004-08-16,990
34133,"4226 N 16 ST",68110,"Remediated",2010-03-28,2008-07-15,576
36845,"5315 N 25 ST",68111,"Ineligible",NA,2006-08-07,339.03
61874,"4417 DOUGLAS ST",68131,NA,NA,NA,NA
21908,"4215 MARCY ST",68105,"Ineligible",NA,2003-11-11,239.74
12451,"3918 S 26 ST",68107,"Remediated",2007-09-06,2003-07-17,582
81581,"3619 N 52 ST",68104,NA,NA,NA,NA
65833,"2201 POPPLETON AV",68108,NA,NA,NA,NA
35897,"5007 N 22 ST",68110,"Ineligible",NA,2004-10-21,189.5
46480,"3615 W ST",68107,"Ineligible",NA,2004-01-21,193.9
80903,"5008 MIAMI ST",68104,NA,NA,NA,NA
183,"1450 S 12 ST",68108,"Remediated",2010-10-22,1999-07-13,404
47619,"4119 R ST",68107,"Ineligible",NA,2008-09-23,324
60539,"7601 N 58 ST",68152,NA,NA,NA,NA
45635,"2541 WASHINGTON ST",68107,"Ineligible",NA,2004-01-21,116.85
88345,NA,NA,NA,NA,NA,NA
77808,"5810 N 68 ST",68104,NA,NA,NA,NA
67593,"1602 S 56 ST",68106,NA,NA,NA,NA
64510,"2707 COUNTRY CLUB AV",68104,NA,NA,NA,NA
22731,"1708 JACKSON ST",68102,NA,NA,NA,NA
58677,"4521 REDICK AV",68152,NA,NA,NA,NA
44907,"6233 S 42 ST",68107,"Ineligible",NA,2004-11-01,84.64
58401,"6906 CHARLES ST",68132,NA,NA,NA,NA
20426,"4419 PIERCE ST",68105,"Ineligible",NA,2008-07-29,367
42341,"7612 N 28 AV",68112,NA,NA,NA,NA
77542,"5050 FORT ST",68104,NA,NA,NA,NA
77284,"832 S 49 ST",68106,NA,NA,NA,NA
5571,"1713 S 12 ST",68108,"Remediated",2013-09-18,2002-10-23,689.2
36334,"1938 BROWNE ST",68110,"Ineligible",NA,2005-08-24,162.71
5206,"3463 PRATT ST",68111,"Ineligible",NA,2001-10-21,82.1
44452,"2813 MONROE ST",68107,"Ineligible",NA,2005-10-26,59.88
62222,"5218 S 21 ST",68107,NA,NA,NA,NA
56379,"513 N 16 ST",68102,NA,NA,NA,NA
15788,"2803 S 5 ST",68108,"Ineligible",NA,2004-08-25,34.35
22613,"542 S 29 ST",68105,"Remediated",2011-06-07,2003-11-04,1055.9
40201,"6712 N 31 AV",68112,NA,NA,NA,NA
10264,"4546 S 19 ST",68107,"Ineligible",NA,2003-07-29,250.4
82104,"5716 HASCALL ST",68106,NA,NA,NA,NA
44220,"3238 DREXEL ST",68107,"Ineligible",NA,2005-09-13,53.85
